clf,dataset_name,dataset_type,auc,distances
RSIF,DHFR,graph,0.3428,Port_NetS_NetL
RSIF,DHFR,graph,0.5077,Port_NetS_NetL
RSIF,DHFR,graph,0.4743,Port_NetS_NetL
RSIF,DHFR,graph,0.4342,Port_NetS_NetL
RSIF,DHFR,graph,0.4455,Port_NetS_NetL
RSIF,DHFR,graph,0.5442,Port_NetS_NetL
RSIF,DHFR,graph,0.5493,Port_NetS_Nume
RSIF,DHFR,graph,0.2009,Port_NetS_Nume
RSIF,DHFR,graph,0.4851,Port_NetS_Nume
RSIF,DHFR,graph,0.556,Port_NetS_Nume
RSIF,DHFR,graph,0.2831,Port_NetS_Nume
RSIF,DHFR,graph,0.4995,Port_NetS_Nume
RSIF,DHFR,graph,0.4815,Port_NetS_Nume
RSIF,DHFR,graph,0.3972,Port_NetS_Nume
RSIF,DHFR,graph,0.4281,Port_NetS_Nume
RSIF,DHFR,graph,0.5329,Port_NetS_Nume
RSIF,DHFR,graph,0.5072,Port_NetS
RSIF,DHFR,graph,0.2451,Port_NetS
RSIF,DHFR,graph,0.4913,Port_NetS
RSIF,DHFR,graph,0.5221,Port_NetS
RSIF,DHFR,graph,0.2729,Port_NetS
RSIF,DHFR,graph,0.5221,Port_NetS
RSIF,DHFR,graph,0.4363,Port_NetS
RSIF,DHFR,graph,0.4126,Port_NetS
RSIF,DHFR,graph,0.3777,Port_NetS
RSIF,DHFR,graph,0.4363,Port_NetS
RSIF,DHFR,graph,0.5802,Port_Degr_NetL
RSIF,DHFR,graph,0.2986,Port_Degr_NetL
RSIF,DHFR,graph,0.483,Port_Degr_NetL
RSIF,DHFR,graph,0.5478,Port_Degr_NetL
RSIF,DHFR,graph,0.2677,Port_Degr_NetL
RSIF,DHFR,graph,0.4656,Port_Degr_NetL
RSIF,DHFR,graph,0.4383,Port_Degr_NetL
RSIF,DHFR,graph,0.3715,Port_Degr_NetL
RSIF,DHFR,graph,0.5103,Port_Degr_NetL
RSIF,DHFR,graph,0.5771,Port_Degr_NetL
RSIF,DHFR,graph,0.5689,Port_Degr_Nume
RSIF,DHFR,graph,0.2246,Port_Degr_Nume
RSIF,DHFR,graph,0.4789,Port_Degr_Nume
RSIF,DHFR,graph,0.5653,Port_Degr_Nume
RSIF,DHFR,graph,0.2472,Port_Degr_Nume
RSIF,DHFR,graph,0.4553,Port_Degr_Nume
RSIF,DHFR,graph,0.4836,Port_Degr_Nume
RSIF,DHFR,graph,0.3222,Port_Degr_Nume
RSIF,DHFR,graph,0.4486,Port_Degr_Nume
RSIF,DHFR,graph,0.5288,Port_Degr_Nume
RSIF,DHFR,graph,0.4856,Port_Degr
RSIF,DHFR,graph,0.1691,Port_Degr
RSIF,DHFR,graph,0.4789,Port_Degr
RSIF,DHFR,graph,0.518,Port_Degr
RSIF,DHFR,graph,0.2297,Port_Degr
RSIF,DHFR,graph,0.48,Port_Degr
RSIF,DHFR,graph,0.4743,Port_Degr
RSIF,DHFR,graph,0.3284,Port_Degr
RSIF,DHFR,graph,0.3818,Port_Degr
RSIF,DHFR,graph,0.5442,Port_Degr
RSIF,DHFR,graph,0.611,Port_NetL_Nume
RSIF,DHFR,graph,0.3325,Port_NetL_Nume
RSIF,DHFR,graph,0.5776,Port_NetL_Nume
RSIF,DHFR,graph,0.5848,Port_NetL_Nume
RSIF,DHFR,graph,0.3428,Port_NetL_Nume
RSIF,DHFR,graph,0.5375,Port_NetL_Nume
RSIF,DHFR,graph,0.5175,Port_NetL_Nume
RSIF,DHFR,graph,0.4599,Port_NetL_Nume
RSIF,DHFR,graph,0.5473,Port_NetL_Nume
RSIF,DHFR,graph,0.6531,Port_NetL_Nume
RSIF,DHFR,graph,0.6254,Port_NetL
RSIF,DHFR,graph,0.3448,Port_NetL
RSIF,DHFR,graph,0.6043,Port_NetL
RSIF,DHFR,graph,0.5838,Port_NetL
RSIF,DHFR,graph,0.352,Port_NetL
RSIF,DHFR,graph,0.4974,Port_NetL
RSIF,DHFR,graph,0.5226,Port_NetL
RSIF,DHFR,graph,0.4496,Port_NetL
RSIF,DHFR,graph,0.5678,Port_NetL
RSIF,DHFR,graph,0.6912,Port_NetL
RSIF,DHFR,graph,0.61,Port_Nume
RSIF,DHFR,graph,0.3335,Port_Nume
RSIF,DHFR,graph,0.5951,Port_Nume
RSIF,DHFR,graph,0.5961,Port_Nume
RSIF,DHFR,graph,0.3479,Port_Nume
RSIF,DHFR,graph,0.4892,Port_Nume
RSIF,DHFR,graph,0.5442,Port_Nume
RSIF,DHFR,graph,0.4332,Port_Nume
RSIF,DHFR,graph,0.5257,Port_Nume
RSIF,DHFR,graph,0.5781,Port_Nume
RSIF,DHFR,graph,0.6418,Port
RSIF,DHFR,graph,0.3428,Port
RSIF,DHFR,graph,0.629,Port
RSIF,DHFR,graph,0.6608,Port
RSIF,DHFR,graph,0.4013,Port
RSIF,DHFR,graph,0.5457,Port
RSIF,DHFR,graph,0.5709,Port
RSIF,DHFR,graph,0.4353,Port
RSIF,DHFR,graph,0.5195,Port
RSIF,DHFR,graph,0.6387,Port
RSIF,DHFR,graph,0.3402,BagO_NetS_Degr
RSIF,DHFR,graph,0.1922,BagO_NetS_Degr
RSIF,DHFR,graph,0.295,BagO_NetS_Degr
RSIF,DHFR,graph,0.3042,BagO_NetS_Degr
RSIF,DHFR,graph,0.2549,BagO_NetS_Degr
RSIF,DHFR,graph,0.4522,BagO_NetS_Degr
RSIF,DHFR,graph,0.2379,BagO_NetS_Degr
RSIF,DHFR,graph,0.3941,BagO_NetS_Degr
RSIF,DHFR,graph,0.2384,BagO_NetS_Degr
RSIF,DHFR,graph,0.2348,BagO_NetS_Degr
RSIF,DHFR,graph,0.4882,BagO_NetS_NetL
RSIF,DHFR,graph,0.3844,BagO_NetS_NetL
RSIF,DHFR,graph,0.4265,BagO_NetS_NetL
RSIF,DHFR,graph,0.4553,BagO_NetS_NetL
RSIF,DHFR,graph,0.2215,BagO_NetS_NetL
RSIF,DHFR,graph,0.4697,BagO_NetS_NetL
RSIF,DHFR,graph,0.4486,BagO_NetS_NetL
RSIF,DHFR,graph,0.2888,BagO_NetS_NetL
RSIF,DHFR,graph,0.4954,BagO_NetS_NetL
RSIF,DHFR,graph,0.4815,BagO_NetS_NetL
RSIF,DHFR,graph,0.5092,BagO_NetS_Nume
RSIF,DHFR,graph,0.297,BagO_NetS_Nume
RSIF,DHFR,graph,0.406,BagO_NetS_Nume
RSIF,DHFR,graph,0.4337,BagO_NetS_Nume
RSIF,DHFR,graph,0.2292,BagO_NetS_Nume
RSIF,DHFR,graph,0.3957,BagO_NetS_Nume
RSIF,DHFR,graph,0.4681,BagO_NetS_Nume
RSIF,DHFR,graph,0.4399,BagO_NetS_Nume
RSIF,DHFR,graph,0.4029,BagO_NetS_Nume
RSIF,DHFR,graph,0.4625,BagO_NetS_Nume
RSIF,DHFR,graph,0.3201,BagO_NetS
RSIF,DHFR,graph,0.3104,BagO_NetS
RSIF,DHFR,graph,0.3505,BagO_NetS
RSIF,DHFR,graph,0.2837,BagO_NetS
RSIF,DHFR,graph,0.258,BagO_NetS
RSIF,DHFR,graph,0.5745,BagO_NetS
RSIF,DHFR,graph,0.279,BagO_NetS
RSIF,DHFR,graph,0.3535,BagO_NetS
RSIF,DHFR,graph,0.2539,BagO_NetS
RSIF,DHFR,graph,0.2667,BagO_NetS
RSIF,DHFR,graph,0.4332,BagO_Degr_NetL
RSIF,DHFR,graph,0.3751,BagO_Degr_NetL
RSIF,DHFR,graph,0.4147,BagO_Degr_NetL
RSIF,DHFR,graph,0.4872,BagO_Degr_NetL
RSIF,DHFR,graph,0.24,BagO_Degr_NetL
RSIF,DHFR,graph,0.3813,BagO_Degr_NetL
RSIF,DHFR,graph,0.4363,BagO_Degr_NetL
RSIF,DHFR,graph,0.3623,BagO_Degr_NetL
RSIF,DHFR,graph,0.483,BagO_Degr_NetL
RSIF,DHFR,graph,0.4301,BagO_Degr_NetL
RSIF,DHFR,graph,0.4522,BagO_Degr_Nume
RSIF,DHFR,graph,0.3237,BagO_Degr_Nume
RSIF,DHFR,graph,0.3314,BagO_Degr_Nume
RSIF,DHFR,graph,0.4522,BagO_Degr_Nume
RSIF,DHFR,graph,0.2163,BagO_Degr_Nume
RSIF,DHFR,graph,0.3237,BagO_Degr_Nume
RSIF,DHFR,graph,0.4353,BagO_Degr_Nume
RSIF,DHFR,graph,0.3371,BagO_Degr_Nume
RSIF,DHFR,graph,0.4414,BagO_Degr_Nume
RSIF,DHFR,graph,0.4399,BagO_Degr_Nume
RSIF,DHFR,graph,0.3962,BagO_Degr
RSIF,DHFR,graph,0.3022,BagO_Degr
RSIF,DHFR,graph,0.2965,BagO_Degr
RSIF,DHFR,graph,0.3525,BagO_Degr
RSIF,DHFR,graph,0.1917,BagO_Degr
RSIF,DHFR,graph,0.4378,BagO_Degr
RSIF,DHFR,graph,0.2276,BagO_Degr
RSIF,DHFR,graph,0.3114,BagO_Degr
RSIF,DHFR,graph,0.2775,BagO_Degr
RSIF,DHFR,graph,0.2497,BagO_Degr
RSIF,DHFR,graph,0.5473,BagO_NetL_Nume
RSIF,DHFR,graph,0.517,BagO_NetL_Nume
RSIF,DHFR,graph,0.4836,BagO_NetL_Nume
RSIF,DHFR,graph,0.5529,BagO_NetL_Nume
RSIF,DHFR,graph,0.3011,BagO_NetL_Nume
RSIF,DHFR,graph,0.5057,BagO_NetL_Nume
RSIF,DHFR,graph,0.5092,BagO_NetL_Nume
RSIF,DHFR,graph,0.4548,BagO_NetL_Nume
RSIF,DHFR,graph,0.5622,BagO_NetL_Nume
RSIF,DHFR,graph,0.631,BagO_NetL_Nume
RSIF,DHFR,graph,0.628,BagO_NetL
RSIF,DHFR,graph,0.5797,BagO_NetL
RSIF,DHFR,graph,0.5365,BagO_NetL
RSIF,DHFR,graph,0.5683,BagO_NetL
RSIF,DHFR,graph,0.3176,BagO_NetL
RSIF,DHFR,graph,0.4846,BagO_NetL
RSIF,DHFR,graph,0.464,BagO_NetL
RSIF,DHFR,graph,0.499,BagO_NetL
RSIF,DHFR,graph,0.5884,BagO_NetL
RSIF,DHFR,graph,0.6192,BagO_NetL
RSIF,DHFR,graph,0.5925,BagO_Nume
RSIF,DHFR,graph,0.5411,BagO_Nume
RSIF,DHFR,graph,0.5026,BagO_Nume
RSIF,DHFR,graph,0.5761,BagO_Nume
RSIF,DHFR,graph,0.4368,BagO_Nume
RSIF,DHFR,graph,0.4943,BagO_Nume
RSIF,DHFR,graph,0.5349,BagO_Nume
RSIF,DHFR,graph,0.4435,BagO_Nume
RSIF,DHFR,graph,0.5822,BagO_Nume
RSIF,DHFR,graph,0.6089,BagO_Nume
RSIF,DHFR,graph,0.518,BagO
RSIF,DHFR,graph,0.5581,BagO
RSIF,DHFR,graph,0.4923,BagO
RSIF,DHFR,graph,0.4995,BagO
RSIF,DHFR,graph,0.4018,BagO
RSIF,DHFR,graph,0.5344,BagO
RSIF,DHFR,graph,0.4794,BagO
RSIF,DHFR,graph,0.5755,BagO
RSIF,DHFR,graph,0.6922,BagO
RSIF,DHFR,graph,0.6655,BagO
RSIF,DHFR,graph,0.4517,NetS_Degr_NetL
RSIF,DHFR,graph,0.2076,NetS_Degr_NetL
RSIF,DHFR,graph,0.372,NetS_Degr_NetL
RSIF,DHFR,graph,0.4599,NetS_Degr_NetL
RSIF,DHFR,graph,0.1942,NetS_Degr_NetL
RSIF,DHFR,graph,0.4337,NetS_Degr_NetL
RSIF,DHFR,graph,0.3998,NetS_Degr_NetL
RSIF,DHFR,graph,0.3422,NetS_Degr_NetL
RSIF,DHFR,graph,0.3947,NetS_Degr_NetL
RSIF,DHFR,graph,0.4794,NetS_Degr_NetL
RSIF,DHFR,graph,0.3941,NetS_Degr_Nume
RSIF,DHFR,graph,0.2081,NetS_Degr_Nume
RSIF,DHFR,graph,0.3104,NetS_Degr_Nume
RSIF,DHFR,graph,0.4697,NetS_Degr_Nume
RSIF,DHFR,graph,0.1793,NetS_Degr_Nume
RSIF,DHFR,graph,0.5005,NetS_Degr_Nume
RSIF,DHFR,graph,0.4044,NetS_Degr_Nume
RSIF,DHFR,graph,0.3304,NetS_Degr_Nume
RSIF,DHFR,graph,0.352,NetS_Degr_Nume
RSIF,DHFR,graph,0.4239,NetS_Degr_Nume
RSIF,DHFR,graph,0.3684,NetS_Degr
RSIF,DHFR,graph,0.1192,NetS_Degr
RSIF,DHFR,graph,0.3659,NetS_Degr
RSIF,DHFR,graph,0.4065,NetS_Degr
RSIF,DHFR,graph,0.1423,NetS_Degr
RSIF,DHFR,graph,0.5776,NetS_Degr
RSIF,DHFR,graph,0.3001,NetS_Degr
RSIF,DHFR,graph,0.3607,NetS_Degr
RSIF,DHFR,graph,0.1593,NetS_Degr
RSIF,DHFR,graph,0.3366,NetS_Degr
RSIF,DHFR,graph,0.5771,NetS_NetL_Nume
RSIF,DHFR,graph,0.2821,NetS_NetL_Nume
RSIF,DHFR,graph,0.4224,NetS_NetL_Nume
RSIF,DHFR,graph,0.5339,NetS_NetL_Nume
RSIF,DHFR,graph,0.3119,NetS_NetL_Nume
RSIF,DHFR,graph,0.4306,NetS_NetL_Nume
RSIF,DHFR,graph,0.4476,NetS_NetL_Nume
RSIF,DHFR,graph,0.4003,NetS_NetL_Nume
RSIF,DHFR,graph,0.4651,NetS_NetL_Nume
RSIF,DHFR,graph,0.5966,NetS_NetL_Nume
RSIF,DHFR,graph,0.5411,NetS_NetL
RSIF,DHFR,graph,0.2688,NetS_NetL
RSIF,DHFR,graph,0.3916,NetS_NetL
RSIF,DHFR,graph,0.4938,NetS_NetL
RSIF,DHFR,graph,0.2554,NetS_NetL
RSIF,DHFR,graph,0.4748,NetS_NetL
RSIF,DHFR,graph,0.4553,NetS_NetL
RSIF,DHFR,graph,0.3649,NetS_NetL
RSIF,DHFR,graph,0.4985,NetS_NetL
RSIF,DHFR,graph,0.5031,NetS_NetL
RSIF,DHFR,graph,0.4548,NetS_Nume
RSIF,DHFR,graph,0.1608,NetS_Nume
RSIF,DHFR,graph,0.4121,NetS_Nume
RSIF,DHFR,graph,0.5098,NetS_Nume
RSIF,DHFR,graph,0.2626,NetS_Nume
RSIF,DHFR,graph,0.4954,NetS_Nume
RSIF,DHFR,graph,0.3916,NetS_Nume
RSIF,DHFR,graph,0.3869,NetS_Nume
RSIF,DHFR,graph,0.3777,NetS_Nume
RSIF,DHFR,graph,0.5319,NetS_Nume
RSIF,DHFR,graph,0.388,NetS
RSIF,DHFR,graph,0.239,NetS
RSIF,DHFR,graph,0.3875,NetS
RSIF,DHFR,graph,0.2205,NetS
RSIF,DHFR,graph,0.2955,NetS
RSIF,DHFR,graph,0.6506,NetS
RSIF,DHFR,graph,0.2343,NetS
RSIF,DHFR,graph,0.4239,NetS
RSIF,DHFR,graph,0.2251,NetS
RSIF,DHFR,graph,0.2595,NetS
RSIF,DHFR,graph,0.5339,Degr_NetL_Nume
RSIF,DHFR,graph,0.3027,Degr_NetL_Nume
RSIF,DHFR,graph,0.4039,Degr_NetL_Nume
RSIF,DHFR,graph,0.5303,Degr_NetL_Nume
RSIF,DHFR,graph,0.2276,Degr_NetL_Nume
RSIF,DHFR,graph,0.3936,Degr_NetL_Nume
RSIF,DHFR,graph,0.4481,Degr_NetL_Nume
RSIF,DHFR,graph,0.3129,Degr_NetL_Nume
RSIF,DHFR,graph,0.4723,Degr_NetL_Nume
RSIF,DHFR,graph,0.5504,Degr_NetL_Nume
RSIF,DHFR,graph,0.5344,Degr_NetL
RSIF,DHFR,graph,0.2744,Degr_NetL
RSIF,DHFR,graph,0.3895,Degr_NetL
RSIF,DHFR,graph,0.5149,Degr_NetL
RSIF,DHFR,graph,0.2215,Degr_NetL
RSIF,DHFR,graph,0.4419,Degr_NetL
RSIF,DHFR,graph,0.4142,Degr_NetL
RSIF,DHFR,graph,0.3309,Degr_NetL
RSIF,DHFR,graph,0.4815,Degr_NetL
RSIF,DHFR,graph,0.5519,Degr_NetL
RSIF,DHFR,graph,0.538,Degr_Nume
RSIF,DHFR,graph,0.2215,Degr_Nume
RSIF,DHFR,graph,0.4296,Degr_Nume
RSIF,DHFR,graph,0.519,Degr_Nume
RSIF,DHFR,graph,0.1876,Degr_Nume
RSIF,DHFR,graph,0.443,Degr_Nume
RSIF,DHFR,graph,0.4388,Degr_Nume
RSIF,DHFR,graph,0.2996,Degr_Nume
RSIF,DHFR,graph,0.4363,Degr_Nume
RSIF,DHFR,graph,0.499,Degr_Nume
RSIF,DHFR,graph,0.4748,Degr
RSIF,DHFR,graph,0.1161,Degr
RSIF,DHFR,graph,0.3834,Degr
RSIF,DHFR,graph,0.4815,Degr
RSIF,DHFR,graph,0.1896,Degr
RSIF,DHFR,graph,0.5195,Degr
RSIF,DHFR,graph,0.2857,Degr
RSIF,DHFR,graph,0.3392,Degr
RSIF,DHFR,graph,0.3001,Degr
RSIF,DHFR,graph,0.4168,Degr
RSIF,DHFR,graph,0.6644,NetL_Nume
RSIF,DHFR,graph,0.4106,NetL_Nume
RSIF,DHFR,graph,0.5478,NetL_Nume
RSIF,DHFR,graph,0.5313,NetL_Nume
RSIF,DHFR,graph,0.3983,NetL_Nume
RSIF,DHFR,graph,0.5098,NetL_Nume
RSIF,DHFR,graph,0.5272,NetL_Nume
RSIF,DHFR,graph,0.4486,NetL_Nume
RSIF,DHFR,graph,0.6038,NetL_Nume
RSIF,DHFR,graph,0.6408,NetL_Nume
RSIF,DHFR,graph,0.6254,NetL
RSIF,DHFR,graph,0.4455,NetL
RSIF,DHFR,graph,0.5509,NetL
RSIF,DHFR,graph,0.5108,NetL
RSIF,DHFR,graph,0.4291,NetL
RSIF,DHFR,graph,0.4296,NetL
RSIF,DHFR,graph,0.501,NetL
RSIF,DHFR,graph,0.4281,NetL
RSIF,DHFR,graph,0.6269,NetL
RSIF,DHFR,graph,0.5421,NetL
RSIF,DHFR,graph,0.6408,Nume
RSIF,DHFR,graph,0.3715,Nume
RSIF,DHFR,graph,0.5879,Nume
RSIF,DHFR,graph,0.5498,Nume
RSIF,DHFR,graph,0.3335,Nume
RSIF,DHFR,graph,0.4995,Nume
RSIF,DHFR,graph,0.4974,Nume
RSIF,DHFR,graph,0.4692,Nume
RSIF,DHFR,graph,0.5175,Nume
RSIF,DHFR,graph,0.6367,Nume
